"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 11 05:58:43 GMT 2024","Fri Oct 11 05:58:55 GMT 2024","12860","","com.devexperts.in.qatesting.configuration.LoginTest","","com.devexperts.in.qatesting.configuration.LoginTest","testUnsuccessfulLoginWithBlankUsername","testUnsuccessfulLoginWithBlankUsername()",""
"passed","Fri Oct 11 05:58:56 GMT 2024","Fri Oct 11 05:58:58 GMT 2024","2533","","com.devexperts.in.qatesting.configuration.LoginTest","","com.devexperts.in.qatesting.configuration.LoginTest","testSuccessfulLogin","testSuccessfulLogin()",""
