"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 24 18:49:30 GMT 2024","Thu Oct 24 18:49:30 GMT 2024","19","","com.devexperts.in.qatesting.ExampleTest","","com.devexperts.in.qatesting.ExampleTest","example","example()",""
"passed","Thu Oct 24 18:49:43 GMT 2024","Thu Oct 24 18:49:47 GMT 2024","4078","","com.devexperts.in.qatesting.LoginTest","","com.devexperts.in.qatesting.LoginTest","testSuccessfulLogin","testSuccessfulLogin()",""
