"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 09 11:47:48 GMT 2024","Wed Oct 09 11:47:48 GMT 2024","16","","com.devexperts.in.qatesting.ExampleTest","","com.devexperts.in.qatesting.ExampleTest","example","example()",""
"broken","Wed Oct 09 11:47:48 GMT 2024","Wed Oct 09 11:48:02 GMT 2024","13890","","com.devexperts.in.qatesting.LoginTest","","com.devexperts.in.qatesting.LoginTest","testSuccessfulLogin","testSuccessfulLogin()",""
