"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 24 08:21:57 GMT 2024","Thu Oct 24 08:22:13 GMT 2024","15909","","com.devexperts.in.qatesting.configuration.LoginTest","","com.devexperts.in.qatesting.configuration.LoginTest","testUnsuccessfulLoginWithBlankUsername","testUnsuccessfulLoginWithBlankUsername()",""
"passed","Thu Oct 24 08:22:13 GMT 2024","Thu Oct 24 08:22:17 GMT 2024","4188","","com.devexperts.in.qatesting.configuration.LoginTest","","com.devexperts.in.qatesting.configuration.LoginTest","testSuccessfulLogin","testSuccessfulLogin()",""
