"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 24 20:40:40 GMT 2024","Thu Oct 24 20:40:40 GMT 2024","16","","com.devexperts.in.qatesting.ExampleTest","","com.devexperts.in.qatesting.ExampleTest","example","example()",""
"broken","Thu Oct 24 20:40:40 GMT 2024","Thu Oct 24 20:40:52 GMT 2024","11409","","com.devexperts.in.qatesting.LoginTest","","com.devexperts.in.qatesting.LoginTest","testSuccessfulLogin","testSuccessfulLogin()",""
