"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 21 15:51:12 GMT 2024","Mon Oct 21 15:51:23 GMT 2024","10937","","org.example.LoginTest","","org.example.LoginTest","testSuccessfulLogin","testSuccessfulLogin()",""
"passed","Mon Oct 21 15:51:12 GMT 2024","Mon Oct 21 15:51:12 GMT 2024","14","","org.example.ExampleTest","","org.example.ExampleTest","example","example()",""
