"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 10 09:53:39 GMT 2024","Thu Oct 10 09:53:39 GMT 2024","18","","org.example.ExampleTest","","org.example.ExampleTest","example","example()",""
