"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 09 11:51:38 GMT 2024","Wed Oct 09 11:51:38 GMT 2024","17","","com.devexperts.in.qatesting.ExampleTest","","com.devexperts.in.qatesting.ExampleTest","example","example()",""
"broken","Wed Oct 09 11:51:38 GMT 2024","Wed Oct 09 11:51:49 GMT 2024","10951","","com.devexperts.in.qatesting.LoginTest","","com.devexperts.in.qatesting.LoginTest","testSuccessfulLogin","testSuccessfulLogin()",""
